epoch,Ear_left,Ear_right,Mid_center,Mid_left,Mid_right,Nose,Tail_base,Tail_tip,loss,lr,val_Ear_left,val_Ear_right,val_Mid_center,val_Mid_left,val_Mid_right,val_Nose,val_Tail_base,val_Tail_tip,val_loss
0,0.0013851512921974063,0.0013950945576652884,0.0012631340650841594,0.0014025773853063583,0.0014035535277798772,0.0014105030568316579,0.0013888569083064795,0.0006229965365491807,0.0012839831179007888,1e-04,0.0013346235500648618,0.0013577197678387165,0.001196589320898056,0.001413694815710187,0.0014118300750851631,0.0013803908368572593,0.0013374841073527932,0.0005220339517109096,0.0012442958541214466
1,0.0012320689857006073,0.001256367308087647,0.0010398366721346974,0.001311151310801506,0.0013219310203567147,0.0012222627410665154,0.0012430479982867837,0.0006432891823351383,0.0011587445624172688,1e-04,0.0012322652619332075,0.0012817903188988566,0.001110051292926073,0.0013818880543112755,0.0013431735569611192,0.0011884778505191207,0.001096704974770546,0.00046137828030623496,0.001136966049671173
2,0.0011382076190784574,0.0011685651261359453,0.0009189579868689179,0.0012477582786232233,0.0012751237954944372,0.0009561251499690115,0.0008573408704251051,0.0006211563013494015,0.001022904645651579,1e-04,0.0012215173337608576,0.0013015361037105322,0.0010454715229570866,0.0013708134647458792,0.0012915879487991333,0.0010307104093953967,0.0008453475311398506,0.0005159355350770056,0.0010778650175780058
3,0.0010887769749388099,0.0011099821422249079,0.0008092655916698277,0.0011929088504984975,0.0012321382528170943,0.0008124109008349478,0.0007033036090433598,0.0006334261852316558,0.0009477762505412102,1e-04,0.001175077399238944,0.0012650716817006469,0.001061465940438211,0.0013736594701185822,0.0012771000619977713,0.0009310302557423711,0.0007603183039464056,0.0004897228791378438,0.0010416809236630797
4,0.0010500303469598293,0.0010845696087926626,0.0007272714865393937,0.0011713460553437471,0.0012168982066214085,0.0007393136038444936,0.0006404898595064878,0.0006196154863573611,0.0009061915916390717,1e-04,0.0012719802325591445,0.0012924768961966038,0.0011279104510322213,0.001407739007845521,0.0012527095386758447,0.0009111293475143611,0.0007347692735493183,0.0005117512191645801,0.0010638083331286907
