Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,187.933,191.700,3.767,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,5638,5751,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-social behavior,prosocial behavior,STATE,195.367,196.700,1.333,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,5861,5901,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-freezing/no response,social avoidance,STATE,196.767,199.067,2.300,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,5903,5972,,,withdrawal,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,209.267,210.567,1.300,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,6278,6317,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-freezing/no response,social avoidance,STATE,217.267,218.600,1.333,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,6518,6558,,,withdrawal,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,220.700,222.467,1.767,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,6621,6674,,,"too short, can be ignored",
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-social behavior,prosocial behavior,STATE,232.467,233.433,0.966,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,6974,7003,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-freezing/no response,social avoidance,STATE,238.300,240.433,2.133,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,7149,7213,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-social behavior,prosocial behavior,STATE,251.300,252.100,0.800,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,7539,7563,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,273.433,275.300,1.867,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,8203,8259,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,286.267,288.333,2.066,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,8588,8650,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,304.367,306.900,2.533,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,9131,9207,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-social behavior,prosocial behavior,STATE,327.933,328.333,0.400,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,9838,9850,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-freezing/no response,social avoidance,STATE,328.133,328.933,0.800,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,9844,9868,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,334.633,336.667,2.034,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,10039,10100,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-social behavior,prosocial behavior,STATE,337.400,338.100,0.700,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,10122,10143,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-freezing/no response,social avoidance,STATE,338.000,339.567,1.567,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,10140,10187,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,353.267,355.033,1.766,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,10598,10651,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,357.867,358.900,1.033,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,10736,10767,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,360.967,362.933,1.966,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,10829,10888,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,382.500,385.100,2.600,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,11475,11553,,,startle ,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,391.567,394.567,3.000,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,11747,11837,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,395.567,398.033,2.466,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,11867,11941,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,403.133,407.600,4.467,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,12094,12228,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,411.633,417.400,5.767,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,12349,12522,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,479.833,481.333,1.500,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,14395,14440,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,524.000,528.467,4.467,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,15720,15854,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,547.767,551.567,3.800,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,16433,16547,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-avoidance,social avoidance,STATE,555.067,555.733,0.666,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,16652,16672,,,defense behavior: kick back,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-social behavior,prosocial behavior,STATE,567.733,568.500,0.767,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,17032,17055,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,568.733,570.233,1.500,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,17062,17107,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-avoidance,social avoidance,STATE,595.800,596.400,0.600,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,17874,17892,,,typical avoidance,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,598.933,601.667,2.734,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,17968,18050,,,immobility,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-social behavior,prosocial behavior,STATE,646.667,647.267,0.600,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,19400,19418,,,short social behavior and withdrawal?,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,652.500,653.800,1.300,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,19575,19614,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,656.500,658.633,2.133,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,19695,19759,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: I-E-freezing/no response,social avoidance,STATE,665.500,669.333,3.833,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,19965,20080,,,,
WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,2026-04-02 20:49:41.855,,Media file,player #1:WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,0.0,595.167,687.500,30.000,No focal subject,102.498,E: E-I-social behavior,prosocial behavior,STATE,677.567,678.800,1.233,WIN_20250428_17_59_14_Pro_adj - Made with Clipchamp.mp4,20327,20364,,,,
