Video,Event,Start_time,End Time,Start_frame,End_frame,Bout_time
0428_20_23_51,Exp_freeze,495.93333333333334,497.1333333333333,14878,14913,1.2
0428_20_23_51,Exp_freeze,566.2,567.7333333333333,16986,17031,1.5333333333333334
0428_20_23_51,Exp_freeze,596.6,597.6333333333333,17898,17928,1.0333333333333334
0428_20_23_51,Exp_freeze,600.8666666666667,602.5333333333333,18026,18075,1.6666666666666667
0428_20_23_51,Exp_freeze,604.6333333333333,606.5,18139,18194,1.8666666666666667
0428_20_23_51,Exp_freeze,613.2666666666667,614.5,18398,18434,1.2333333333333334
0428_20_23_51,Exp_approach,1.0333333333333334,2.033333333333333,31,60,1.0
0428_20_23_51,Exp_approach,82.03333333333333,83.03333333333333,2461,2490,1.0
0428_20_23_51,Int_approach,82.06666666666666,83.03333333333333,2462,2490,0.9666666666666667
0428_20_23_51,Int_approach,144.03333333333333,145.03333333333333,4321,4350,1.0
0428_20_23_51,Exp_social,2.033333333333333,63.96666666666667,61,1918,61.93333333333333
0428_20_23_51,Exp_social,83.03333333333333,124.56666666666666,2491,3736,41.53333333333333
0428_20_23_51,Exp_social,145.06666666666666,154.3,4352,4628,9.233333333333333
0428_20_23_51,Exp_social,190.03333333333333,193.26666666666668,5701,5797,3.2333333333333334
0428_20_23_51,Exp_social,229.8,233.26666666666668,6894,6997,3.466666666666667
0428_20_23_51,Exp_social,247.76666666666668,251.76666666666668,7433,7552,4.0
0428_20_23_51,Exp_social,252.96666666666667,255.7,7589,7670,2.7333333333333334
0428_20_23_51,Exp_social,258.6666666666667,262.53333333333336,7760,7875,3.8666666666666667
0428_20_23_51,Exp_social,264.7,266.6666666666667,7941,7999,1.9666666666666666
0428_20_23_51,Exp_social,283.03333333333336,285.3333333333333,8491,8559,2.3
0428_20_23_51,Exp_social,320.93333333333334,326.6666666666667,9628,9799,5.733333333333333
0428_20_23_51,Exp_social,327.8666666666667,335.3666666666667,9836,10060,7.5
0428_20_23_51,Exp_social,338.96666666666664,347.56666666666666,10169,10426,8.6
0428_20_23_51,Exp_social,348.96666666666664,350.3,10469,10508,1.3333333333333333
0428_20_23_51,Exp_social,358.53333333333336,366.4,10756,10991,7.866666666666666
0428_20_23_51,Exp_social,377.73333333333335,385.0,11332,11549,7.266666666666667
0428_20_23_51,Exp_social,386.3666666666667,388.5,11591,11654,2.1333333333333333
0428_20_23_51,Exp_social,410.43333333333334,412.8666666666667,12313,12385,2.433333333333333
0428_20_23_51,Exp_social,415.23333333333335,452.6666666666667,12457,13579,37.43333333333333
0428_20_23_51,Exp_social,453.76666666666665,462.7,13613,13880,8.933333333333334
0428_20_23_51,Exp_social,467.6333333333333,477.1333333333333,14029,14313,9.5
0428_20_23_51,Exp_social,498.06666666666666,499.53333333333336,14942,14985,1.4666666666666666
0428_20_23_51,Exp_social,508.8666666666667,510.6,15266,15317,1.7333333333333334
0428_20_23_51,Exp_social,515.2666666666667,519.9,15458,15596,4.633333333333334
0428_20_23_51,Exp_social,531.6333333333333,534.9333333333333,15949,16047,3.3
0428_20_23_51,Exp_social,539.3,543.9666666666667,16179,16318,4.666666666666667
0428_20_23_51,Exp_social,577.0666666666667,581.2,17312,17435,4.133333333333334
0428_20_23_51,Exp_social,592.6333333333333,595.8,17779,17873,3.1666666666666665
0428_20_23_51,Exp_social,604.2,617.3,18126,18518,13.1
0428_21_33_38,Exp_freeze,180.76666666666668,183.0,5423,5489,2.2333333333333334
0428_21_33_38,Exp_freeze,188.43333333333334,189.76666666666668,5653,5692,1.3333333333333333
0428_21_33_38,Exp_freeze,194.9,195.46666666666667,5847,5863,0.5666666666666667
0428_21_33_38,Exp_freeze,203.76666666666668,204.9,6113,6146,1.1333333333333333
0428_21_33_38,Exp_freeze,205.46666666666667,206.0,6164,6179,0.5333333333333333
0428_21_33_38,Exp_freeze,212.4,213.53333333333333,6372,6405,1.1333333333333333
0428_21_33_38,Exp_freeze,220.83333333333334,223.76666666666668,6625,6712,2.933333333333333
0428_21_33_38,Exp_freeze,248.4,249.0,7452,7469,0.6
0428_21_33_38,Exp_freeze,300.6666666666667,301.2,9020,9035,0.5333333333333333
0428_21_33_38,Exp_freeze,335.53333333333336,336.6333333333333,10066,10098,1.1
0428_21_33_38,Exp_freeze,341.1333333333333,341.9,10234,10256,0.7666666666666667
0428_21_33_38,Exp_freeze,343.0,344.3,10290,10328,1.3
0428_21_33_38,Exp_freeze,368.8333333333333,369.7,11065,11090,0.8666666666666667
0428_21_33_38,Exp_freeze,383.73333333333335,384.93333333333334,11512,11547,1.2
0428_21_33_38,Exp_freeze,386.43333333333334,387.6,11593,11627,1.1666666666666667
0428_21_33_38,Exp_freeze,500.3666666666667,501.43333333333334,15011,15042,1.0666666666666667
0428_21_33_38,Exp_freeze,508.4,509.9,15252,15296,1.5
0428_21_33_38,Exp_freeze,510.53333333333336,511.9,15316,15356,1.3666666666666667
0428_21_33_38,Exp_freeze,539.3666666666667,540.1333333333333,16181,16203,0.7666666666666667
0428_21_33_38,Exp_freeze,557.3,558.1666666666666,16719,16744,0.8666666666666667
0428_21_33_38,Exp_freeze,566.2,567.0,16986,17009,0.8
0428_21_33_38,Exp_freeze,590.3,591.3333333333334,17709,17739,1.0333333333333334
0428_21_33_38,Exp_freeze,601.5666666666667,602.5333333333333,18047,18075,0.9666666666666667
0428_21_33_38,Exp_freeze,605.3666666666667,608.9333333333333,18161,18267,3.566666666666667
0428_21_33_38,Exp_approach,2.1333333333333333,4.033333333333333,64,120,1.9
0428_21_33_38,Exp_approach,28.033333333333335,29.033333333333335,841,870,1.0
0428_21_33_38,Exp_approach,88.0,89.0,2640,2669,1.0
0428_21_33_38,Exp_approach,97.03333333333333,98.0,2911,2939,0.9666666666666667
0428_21_33_38,Exp_approach,170.06666666666666,171.03333333333333,5102,5130,0.9666666666666667
0428_21_33_38,Int_approach,88.03333333333333,89.0,2641,2669,0.9666666666666667
0428_21_33_38,Exp_social,4.0,27.2,120,815,23.2
0428_21_33_38,Exp_social,29.033333333333335,78.03333333333333,871,2340,49.0
0428_21_33_38,Exp_social,89.03333333333333,90.03333333333333,2671,2700,1.0
0428_21_33_38,Exp_social,98.0,101.03333333333333,2940,3030,3.033333333333333
0428_21_33_38,Exp_social,171.03333333333333,173.96666666666667,5131,5218,2.933333333333333
0428_21_33_38,Exp_social,195.9,203.2,5877,6095,7.3
0428_21_33_38,Exp_social,207.76666666666668,210.8,6233,6323,3.033333333333333
0428_21_33_38,Exp_social,213.26666666666668,216.4,6398,6491,3.1333333333333333
0428_21_33_38,Exp_social,224.73333333333332,227.76666666666668,6742,6832,3.033333333333333
0428_21_33_38,Exp_social,238.83333333333334,239.83333333333334,7165,7194,1.0
0428_21_33_38,Exp_social,260.3,262.03333333333336,7809,7860,1.7333333333333334
0428_21_33_38,Exp_social,286.03333333333336,287.3333333333333,8581,8619,1.3
0428_21_33_38,Exp_social,289.46666666666664,291.8,8684,8753,2.3333333333333335
0428_21_33_38,Exp_social,295.8333333333333,302.6666666666667,8875,9079,6.833333333333333
0428_21_33_38,Exp_social,303.96666666666664,305.43333333333334,9119,9162,1.4666666666666666
0428_21_33_38,Exp_social,312.03333333333336,313.73333333333335,9361,9411,1.7
0428_21_33_38,Exp_social,316.9,319.03333333333336,9507,9570,2.1333333333333333
0428_21_33_38,Exp_social,346.3,349.3666666666667,10389,10480,3.066666666666667
0428_21_33_38,Exp_social,352.03333333333336,353.1333333333333,10561,10593,1.1
0428_21_33_38,Exp_social,355.03333333333336,360.96666666666664,10651,10828,5.933333333333334
0428_21_33_38,Exp_social,376.6333333333333,380.4,11299,11411,3.7666666666666666
0428_21_33_38,Exp_social,411.1,416.73333333333335,12333,12501,5.633333333333334
0428_21_33_38,Exp_social,417.93333333333334,420.26666666666665,12538,12607,2.3333333333333335
0428_21_33_38,Exp_social,454.3333333333333,455.96666666666664,13630,13678,1.6333333333333333
0428_21_33_38,Exp_social,468.73333333333335,470.3666666666667,14062,14110,1.6333333333333333
0428_21_33_38,Exp_social,478.1333333333333,486.23333333333335,14344,14586,8.1
0428_21_33_38,Exp_social,490.46666666666664,503.76666666666665,14714,15112,13.3
0428_21_33_38,Exp_social,514.4,516.2666666666667,15432,15487,1.8666666666666667
0428_21_33_38,Exp_social,521.0666666666667,524.9666666666667,15632,15748,3.9
0428_21_33_38,Exp_social,546.6333333333333,550.7333333333333,16399,16521,4.1
0428_21_33_38,Exp_social,551.8333333333334,552.9,16555,16586,1.0666666666666667
0428_21_33_38,Exp_social,570.1333333333333,588.0333333333333,17104,17640,17.9
0428_21_33_38,Exp_social,603.1333333333333,605.1666666666666,18094,18154,2.033333333333333
0428_17_59_14,Exp_freeze,1.0333333333333334,5.0,31,149,3.966666666666667
0428_17_59_14,Exp_freeze,11.033333333333333,23.966666666666665,331,718,12.933333333333334
0428_17_59_14,Exp_freeze,26.833333333333332,28.966666666666665,805,868,2.1333333333333333
0428_17_59_14,Exp_freeze,32.03333333333333,74.03333333333333,961,2220,42.0
0428_17_59_14,Exp_freeze,80.03333333333333,87.1,2401,2612,7.066666666666666
0428_17_59_14,Exp_freeze,89.03333333333333,97.03333333333333,2671,2910,8.0
0428_17_59_14,Exp_freeze,103.03333333333333,110.0,3091,3299,6.966666666666667
0428_17_59_14,Exp_freeze,138.33333333333334,140.63333333333333,4150,4218,2.3
0428_17_59_14,Exp_freeze,188.16666666666666,190.86666666666667,5645,5725,2.7
0428_17_59_14,Exp_freeze,202.26666666666668,204.03333333333333,6068,6120,1.7666666666666666
0428_17_59_14,Exp_freeze,205.4,210.33333333333334,6162,6309,4.933333333333334
0428_17_59_14,Exp_freeze,226.53333333333333,229.1,6796,6872,2.566666666666667
0428_17_59_14,Exp_freeze,250.53333333333333,252.53333333333333,7516,7575,2.0
0428_17_59_14,Exp_freeze,264.73333333333335,265.73333333333335,7942,7971,1.0
0428_17_59_14,Exp_freeze,268.1333333333333,271.4,8044,8141,3.2666666666666666
0428_17_59_14,Exp_freeze,280.8666666666667,285.03333333333336,8426,8550,4.166666666666667
0428_17_59_14,Exp_freeze,287.1,288.2,8613,8645,1.1
0428_17_59_14,Exp_freeze,290.9,294.1666666666667,8727,8824,3.2666666666666666
0428_17_59_14,Exp_freeze,299.6333333333333,301.8666666666667,8989,9055,2.2333333333333334
0428_17_59_14,Exp_freeze,331.3333333333333,332.9,9940,9986,1.5666666666666667
0428_17_59_14,Exp_freeze,360.53333333333336,362.0,10816,10859,1.4666666666666666
0428_17_59_14,Exp_freeze,373.76666666666665,375.23333333333335,11213,11256,1.4666666666666666
0428_17_59_14,Exp_freeze,396.1666666666667,397.26666666666665,11885,11917,1.1
0428_17_59_14,Exp_freeze,412.5,413.76666666666665,12375,12412,1.2666666666666666
0428_17_59_14,Exp_freeze,414.76666666666665,415.8666666666667,12443,12475,1.1
0428_17_59_14,Exp_freeze,462.9,465.7,13887,13970,2.8
0428_17_59_14,Exp_freeze,472.46666666666664,473.6,14174,14207,1.1333333333333333
0428_17_59_14,Exp_freeze,515.3666666666667,517.9333333333333,15461,15537,2.566666666666667
0428_17_59_14,Exp_freeze,546.6333333333333,547.6333333333333,16399,16428,1.0
0428_17_59_14,Exp_freeze,563.3666666666667,564.8666666666667,16901,16945,1.5
0428_17_59_14,Exp_freeze,566.4333333333333,575.1666666666666,16993,17254,8.733333333333333
0428_17_59_14,Exp_freeze,577.3333333333334,578.7,17320,17360,1.3666666666666667
0428_17_59_14,Exp_freeze,598.9333333333333,599.9666666666667,17968,17998,1.0333333333333334
0428_17_59_14,Exp_approach,77.03333333333333,78.03333333333333,2311,2340,1.0
0428_17_59_14,Exp_approach,103.03333333333333,105.03333333333333,3091,3150,2.0
0428_17_59_14,Exp_approach,110.0,111.03333333333333,3300,3330,1.0333333333333334
0428_17_59_14,Exp_approach,236.76666666666668,237.6,7103,7127,0.8333333333333334
0428_17_59_14,Exp_approach,380.8666666666667,381.43333333333334,11426,11442,0.5666666666666667
0428_17_59_14,Exp_approach,483.0,483.6333333333333,14490,14508,0.6333333333333333
0428_17_59_14,Int_approach,10.033333333333333,11.0,301,329,0.9666666666666667
0428_17_59_14,Int_approach,44.03333333333333,46.03333333333333,1321,1380,2.0
0428_17_59_14,Int_approach,87.03333333333333,89.03333333333333,2611,2670,2.0
0428_17_59_14,Int_approach,147.03333333333333,149.0,4411,4469,1.9666666666666666
0428_17_59_14,Int_approach,541.4333333333333,542.0333333333333,16243,16260,0.6
0428_17_59_14,Exp_social,0.0,1.0333333333333334,0,30,1.0333333333333334
0428_17_59_14,Exp_social,33.6,34.666666666666664,1008,1039,1.0666666666666667
0428_17_59_14,Exp_social,111.03333333333333,112.9,3331,3386,1.8666666666666667
0428_17_59_14,Exp_social,149.06666666666666,169.03333333333333,4472,5070,19.966666666666665
0428_17_59_14,Exp_social,189.36666666666667,191.5,5681,5744,2.1333333333333333
0428_17_59_14,Exp_social,204.13333333333333,206.1,6124,6182,1.9666666666666666
0428_17_59_14,Exp_social,212.53333333333333,216.43333333333334,6376,6492,3.9
0428_17_59_14,Exp_social,220.33333333333334,223.1,6610,6692,2.7666666666666666
0428_17_59_14,Exp_social,243.7,244.93333333333334,7311,7347,1.2333333333333334
0428_17_59_14,Exp_social,253.1,255.0,7593,7649,1.9
0428_17_59_14,Exp_social,268.1666666666667,270.73333333333335,8045,8121,2.566666666666667
0428_17_59_14,Exp_social,275.06666666666666,278.3333333333333,8252,8349,3.2666666666666666
0428_17_59_14,Exp_social,298.3333333333333,306.0,8950,9179,7.666666666666667
0428_17_59_14,Exp_social,307.3,310.3333333333333,9219,9309,3.033333333333333
0428_17_59_14,Exp_social,311.46666666666664,314.8333333333333,9344,9444,3.3666666666666667
0428_17_59_14,Exp_social,318.93333333333334,324.26666666666665,9568,9727,5.333333333333333
0428_17_59_14,Exp_social,325.46666666666664,333.3,9764,9998,7.833333333333333
0428_17_59_14,Exp_social,342.56666666666666,346.5,10277,10394,3.933333333333333
0428_17_59_14,Exp_social,386.26666666666665,387.3666666666667,11588,11620,1.1
0428_17_59_14,Exp_social,395.9,398.03333333333336,11877,11940,2.1333333333333333
0428_17_59_14,Exp_social,407.5,409.4,12225,12281,1.9
0428_17_59_14,Exp_social,414.53333333333336,416.8,12436,12503,2.2666666666666666
0428_17_59_14,Exp_social,418.56666666666666,419.6,12557,12587,1.0333333333333334
0428_17_59_14,Exp_social,422.7,424.6,12681,12737,1.9
0428_17_59_14,Exp_social,440.0,444.6333333333333,13200,13338,4.633333333333334
0428_17_59_14,Exp_social,449.53333333333336,451.6666666666667,13486,13549,2.1333333333333333
0428_17_59_14,Exp_social,463.8666666666667,468.5,13916,14054,4.633333333333334
0428_17_59_14,Exp_social,483.9,487.03333333333336,14517,14610,3.1333333333333333
0428_17_59_14,Exp_social,501.0,502.06666666666666,15030,15061,1.0666666666666667
0428_17_59_14,Exp_social,503.43333333333334,504.8,15103,15143,1.3666666666666667
0428_17_59_14,Exp_social,510.1666666666667,516.2666666666667,15305,15487,6.1
0428_17_59_14,Exp_social,557.4,559.0666666666667,16722,16771,1.6666666666666667
0428_17_59_14,Exp_social,560.0666666666667,563.2333333333333,16802,16896,3.1666666666666665
0428_17_59_14,Exp_social,573.8666666666667,575.1333333333333,17216,17253,1.2666666666666666
0428_17_59_14,Exp_social,581.5333333333333,584.4,17446,17531,2.8666666666666667
0428_18_17_10,Exp_freeze,0.0,4.827586206896552,0,139,4.827586206896552
0428_18_17_10,Exp_freeze,9.344827586206897,23.79310344827586,271,689,14.448275862068966
0428_18_17_10,Exp_freeze,26.689655172413794,28.0,774,811,1.3103448275862069
0428_18_17_10,Exp_freeze,43.58620689655172,47.62068965517241,1264,1380,4.0344827586206895
0428_18_17_10,Exp_freeze,59.0,64.17241379310344,1711,1860,5.172413793103448
0428_18_17_10,Exp_freeze,133.48275862068965,142.79310344827587,3871,4140,9.310344827586206
0428_18_17_10,Exp_freeze,159.9655172413793,161.41379310344828,4639,4680,1.4482758620689655
0428_18_17_10,Exp_freeze,236.75862068965517,238.0344827586207,6866,6902,1.2758620689655173
0428_18_17_10,Exp_freeze,278.48275862068965,279.7241379310345,8076,8111,1.2413793103448276
0428_18_17_10,Exp_freeze,283.62068965517244,284.82758620689657,8225,8259,1.206896551724138
0428_18_17_10,Exp_freeze,343.13793103448273,344.58620689655174,9951,9992,1.4482758620689655
0428_18_17_10,Exp_freeze,432.44827586206895,433.86206896551727,12541,12581,1.4137931034482758
0428_18_17_10,Exp_freeze,434.8965517241379,437.0344827586207,12612,12673,2.1379310344827585
0428_18_17_10,Exp_freeze,444.3103448275862,446.2758620689655,12885,12941,1.9655172413793103
0428_18_17_10,Exp_freeze,455.62068965517244,457.2068965517241,13213,13258,1.5862068965517242
0428_18_17_10,Exp_freeze,472.9655172413793,475.9310344827586,13716,13801,2.9655172413793105
0428_18_17_10,Exp_freeze,492.8965517241379,494.2068965517241,14294,14331,1.3103448275862069
0428_18_17_10,Exp_freeze,497.7241379310345,501.0344827586207,14434,14529,3.310344827586207
0428_18_17_10,Exp_freeze,522.4137931034483,523.6206896551724,15150,15184,1.206896551724138
0428_18_17_10,Exp_freeze,526.9310344827586,529.1034482758621,15281,15343,2.1724137931034484
0428_18_17_10,Exp_freeze,552.448275862069,554.2068965517242,16021,16071,1.7586206896551724
0428_18_17_10,Exp_approach,6.206896551724138,8.275862068965518,180,239,2.0689655172413794
0428_18_17_10,Exp_approach,23.79310344827586,24.75862068965517,690,717,0.9655172413793104
0428_18_17_10,Exp_approach,51.758620689655174,53.724137931034484,1501,1557,1.9655172413793103
0428_18_17_10,Exp_approach,74.51724137931035,75.55172413793103,2161,2190,1.0344827586206897
0428_18_17_10,Exp_approach,95.20689655172414,96.24137931034483,2761,2790,1.0344827586206897
0428_18_17_10,Exp_approach,158.3448275862069,160.41379310344828,4592,4651,2.0689655172413794
0428_18_17_10,Exp_approach,172.79310344827587,173.82758620689654,5011,5040,1.0344827586206897
0428_18_17_10,Exp_approach,231.86206896551724,232.44827586206895,6724,6740,0.5862068965517241
0428_18_17_10,Int_approach,130.3793103448276,133.48275862068965,3781,3870,3.103448275862069
0428_18_17_10,Int_approach,135.55172413793105,138.6551724137931,3931,4020,3.103448275862069
0428_18_17_10,Int_approach,243.93103448275863,244.48275862068965,7074,7089,0.5517241379310345
0428_18_17_10,Int_approach,265.44827586206895,266.2068965517241,7698,7719,0.7586206896551724
0428_18_17_10,Int_approach,278.2413793103448,278.8965517241379,8069,8087,0.6551724137931034
0428_18_17_10,Exp_social,8.275862068965518,10.551724137931034,240,305,2.2758620689655173
0428_18_17_10,Exp_social,24.79310344827586,40.37931034482759,719,1170,15.586206896551724
0428_18_17_10,Exp_social,53.793103448275865,58.86206896551724,1560,1706,5.068965517241379
0428_18_17_10,Exp_social,75.55172413793103,76.58620689655173,2191,2220,1.0344827586206897
0428_18_17_10,Exp_social,96.27586206896552,97.27586206896552,2792,2820,1.0
0428_18_17_10,Exp_social,173.79310344827587,187.20689655172413,5040,5428,13.413793103448276
0428_18_17_10,Exp_social,213.72413793103448,220.41379310344828,6198,6391,6.689655172413793
0428_18_17_10,Exp_social,232.6206896551724,237.68965517241378,6746,6892,5.068965517241379
0428_18_17_10,Exp_social,246.93103448275863,251.27586206896552,7161,7286,4.344827586206897
0428_18_17_10,Exp_social,254.13793103448276,257.86206896551727,7370,7477,3.7241379310344827
0428_18_17_10,Exp_social,266.8965517241379,269.7241379310345,7740,7821,2.8275862068965516
0428_18_17_10,Exp_social,292.9310344827586,295.7241379310345,8495,8575,2.793103448275862
0428_18_17_10,Exp_social,316.0,321.58620689655174,9164,9325,5.586206896551724
0428_18_17_10,Exp_social,341.17241379310343,346.0344827586207,9894,10034,4.862068965517241
0428_18_17_10,Exp_social,366.2068965517241,370.48275862068965,10620,10743,4.275862068965517
0428_18_17_10,Exp_social,371.6896551724138,374.58620689655174,10779,10862,2.896551724137931
0428_18_17_10,Exp_social,380.0,383.2068965517241,11020,11112,3.206896551724138
0428_18_17_10,Exp_social,388.2068965517241,391.7586206896552,11258,11360,3.5517241379310347
0428_18_17_10,Exp_social,393.17241379310343,401.62068965517244,11402,11646,8.448275862068966
0428_18_17_10,Exp_social,421.0,423.13793103448273,12209,12270,2.1379310344827585
0428_18_17_10,Exp_social,432.6896551724138,438.0344827586207,12548,12702,5.344827586206897
0428_18_17_10,Exp_social,440.1034482758621,449.51724137931035,12763,13035,9.413793103448276
0428_18_17_10,Exp_social,456.86206896551727,460.0,13249,13339,3.1379310344827585
0428_18_17_10,Exp_social,463.7241379310345,472.37931034482756,13448,13698,8.655172413793103
0428_18_17_10,Exp_social,479.13793103448273,486.0,13895,14093,6.862068965517241
0428_18_17_10,Exp_social,489.6896551724138,491.7931034482759,14201,14261,2.103448275862069
0428_18_17_10,Exp_social,494.48275862068965,495.9310344827586,14340,14381,1.4482758620689655
0428_18_17_10,Exp_social,498.82758620689657,501.8965517241379,14466,14554,3.0689655172413794
0428_18_17_10,Exp_social,512.8275862068965,514.2068965517242,14872,14911,1.3793103448275863
0428_18_17_10,Exp_social,518.8275862068965,520.7586206896551,15046,15101,1.9310344827586208
0428_18_17_10,Exp_social,524.0,525.4137931034483,15196,15236,1.4137931034482758
0428_18_17_10,Exp_social,534.7586206896551,536.0689655172414,15508,15545,1.3103448275862069
0428_18_17_10,Exp_social,544.8965517241379,546.0689655172414,15802,15835,1.1724137931034482
0428_18_17_10,Exp_social,550.448275862069,556.551724137931,15963,16139,6.103448275862069
0428_18_17_10,Exp_social,559.3793103448276,560.7586206896551,16222,16261,1.3793103448275863
0428_18_17_10,Exp_social,575.3448275862069,580.4827586206897,16685,16833,5.137931034482759
0428_18_17_10,Exp_social,594.9310344827586,603.3448275862069,17253,17496,8.413793103448276
0428_18_17_10,Exp_social,620.448275862069,624.1724137931035,17993,18100,3.7241379310344827
