track,frame_idx,instance.score,Nose.x,Nose.y,Nose.score,Mid-center.x,Mid-center.y,Mid-center.score,Tail-base.x,Tail-base.y,Tail-base.score
track_1,5435,1.0,356.0477641139826,443.8932507978717,1.0,395.89850921087526,336.5060743707782,1.0,418.31132396344645,275.8146014596948,1.0
track_0,5436,1.0,1496.5848388671875,780.24609375,1.0,1420.6829833984375,704.3525390625,1.0,1363.8861561674237,629.7930895301103,1.0
track_1,5436,1.0,362.0652984297545,449.7189662864853,1.0,395.49098824811153,336.12728294592034,1.0,418.6121860039658,276.34370596686347,1.0
track_0,5437,1.0,1499.6263166324522,780.868120241157,1.0,1420.363537604202,702.4154017618175,1.0,1364.2053662723752,629.8291093153013,1.0
track_1,5437,1.0,365.1650840503032,449.9056724013492,1.0,397.13395837002184,338.67284266114603,1.0,417.1721513581594,274.8882255436359,1.0
track_0,5438,1.0,1496.4625244140625,772.43017578125,1.0,1420.692626953125,704.6839599609375,1.0,1360.214885581536,631.3394374402571,1.0
track_1,5438,1.0,369.45953223309215,454.31594730345097,1.0,396.8447872545568,337.9112571258107,1.0,416.414077809363,276.04679033373145,1.0
track_0,5439,1.0,1496.2615966796875,764.6082763671875,1.0,1420.1817626953125,704.70068359375,1.0,1364.185546875,632.79833984375,1.0
track_1,5439,1.0,380.47943115234375,448.4906005859375,1.0,400.30267333984375,340.4757995605469,1.0,417.4775514808647,247.97437649733263,1.0
track_0,5440,1.0,1500.2587890625,760.0892333984375,1.0,1416.7088623046875,704.7252197265625,1.0,1360.94482421875,636.0933837890625,1.0
track_1,5440,1.0,380.3715515136719,452.5726318359375,1.0,400.2131652832031,344.27960205078125,1.0,412.5623779296875,252.45248413085935,1.0
track_0,5441,1.0,1500.713623046875,756.702880859375,1.0,1416.325927734375,708.8634643554688,1.0,1360.322021484375,640.2257080078125,1.0
track_1,5441,1.0,380.43548583984375,457.0375061035156,1.0,400.29498291015625,344.62225341796875,1.0,412.4172668457031,255.61599731445312,1.0
track_0,5442,1.0,1504.04541015625,756.614013671875,1.0,1416.022705078125,712.9871215820312,1.0,1356.2396240234375,644.6312255859375,1.0
track_1,5442,1.0,380.5785217285156,460.5011901855469,1.0,400.4558715820313,344.72332763671875,1.0,412.44378662109375,255.83123779296875,1.0
track_0,5443,1.0,1508.2564697265625,752.30908203125,1.0,1415.896728515625,716.5474243164062,1.0,1352.4619140625,648.415283203125,1.0
track_1,5443,1.0,376.9056701660156,460.30560302734375,1.0,400.65875244140625,344.712158203125,1.0,412.5203247070313,255.78665161132812,1.0
track_0,5444,1.0,1512.519775390625,748.310791015625,1.0,1416.5396728515625,716.2666625976562,1.0,1352.168212890625,652.1177368164062,1.0
track_1,5444,1.0,376.793701171875,460.2581481933594,1.0,400.677978515625,344.693115234375,1.0,412.52783203125,255.7633514404297,1.0
track_0,5445,1.0,1516.729736328125,740.9697875976564,1.0,1416.8031005859375,712.7276611328125,1.0,1352.6221923828125,648.8181762695312,1.0
track_1,5445,1.0,376.8316650390625,460.52496337890625,1.0,400.7667236328125,344.6695861816406,1.0,412.5505981445313,255.7623291015625,1.0
track_0,5446,1.0,1524.0478515625,728.6868896484375,1.0,1419.991455078125,708.955810546875,1.0,1352.407470703125,648.2901611328125,1.0
track_1,5446,1.0,384.7487182617187,460.5701599121094,1.0,400.7024536132813,344.7887268066406,1.0,412.56646728515625,255.79119873046875,1.0
track_0,5447,1.0,1523.96728515625,720.2703857421875,1.0,1420.393310546875,708.438232421875,1.0,1352.4150390625,648.245361328125,1.0
track_1,5447,1.0,400.7566528320313,460.92584228515625,1.0,400.4046936035156,348.165771484375,1.0,408.8475341796875,255.8866271972656,1.0
track_0,5448,1.0,1521.1181640625,708.6049194335938,1.0,1420.5828857421875,704.7772827148438,1.0,1349.1883544921875,648.09228515625,1.0
track_1,5448,1.0,412.6653442382813,468.5183715820313,1.0,397.0693359375,348.48431396484375,1.0,408.455322265625,256.34613037109375,1.0
track_0,5449,1.0,1524.5614013671875,704.68701171875,1.0,1416.9317626953125,701.09326171875,1.0,1344.931396484375,648.4207763671875,1.0
track_1,5449,1.0,416.4645385742187,476.2979736328125,1.0,396.760986328125,352.63824462890625,1.0,404.61566162109375,256.9345703125,1.0
track_0,5450,1.0,1524.990966796875,700.3519287109375,1.0,1417.15673828125,700.0594482421875,1.0,1341.17626953125,648.275146484375,1.0
track_1,5450,1.0,416.2530517578125,484.39306640625,1.0,396.0009765625,357.04534912109375,1.0,400.32025146484375,260.6596984863281,1.0
track_0,5451,1.0,1528.970947265625,688.9122924804688,1.0,1416.9493408203125,693.042236328125,1.0,1340.791259765625,644.8057861328125,1.0
track_1,5451,1.0,416.01715087890625,493.0600280761719,1.0,392.14013671875,368.5299987792969,1.0,399.773193359375,264.538330078125,1.0
track_0,5452,1.0,1532.279541015625,680.4486694335938,1.0,1420.1380615234375,688.6229248046875,1.0,1340.2916259765625,644.3870849609375,1.0
track_1,5452,1.0,416.0577392578125,504.37884521484375,1.0,392.1482849121094,376.677734375,1.0,399.7757873535156,268.78765869140625,1.0
track_0,5453,1.0,1536.729736328125,680.7957763671875,1.0,1420.4110107421875,685.0027465820312,1.0,1340.216552734375,644.6627807617188,1.0
track_1,5453,1.0,420.2448425292969,512.32958984375,1.0,395.7365112304687,388.3460083007813,1.0,404.2832946777344,280.44097900390625,1.0
track_0,5454,1.0,1549.158447265625,688.5415649414062,1.0,1424.5804443359375,684.4761962890625,1.0,1340.323486328125,644.4066772460938,1.0
track_1,5454,1.0,428.437255859375,520.6033935546875,1.0,396.7654418945313,400.5811767578125,1.0,412.3658752441406,292.62225341796875,1.0
track_0,5455,1.0,1556.759521484375,700.0546875,1.0,1428.59521484375,683.9202880859375,1.0,1340.458251953125,644.4166259765625,1.0
track_1,5455,1.0,428.1313781738281,536.4774169921875,1.0,404.0255737304687,416.1301879882813,1.0,416.4610900878906,300.5246887207031,1.0
track_0,5456,1.0,1564.9385986328125,704.2742919921875,1.0,1436.5108642578125,683.8231201171875,1.0,1340.819091796875,644.1221923828125,1.0
track_1,5456,1.0,428.59130859375,549.2667236328125,1.0,408.486083984375,428.56207275390625,1.0,416.6851806640625,308.9194641113281,1.0
track_0,5457,1.0,1576.3441162109375,708.7610473632812,1.0,1440.6153564453125,681.1961059570312,1.0,1348.00146484375,640.910888671875,1.0
track_1,5457,1.0,432.2863159179687,560.9642333984375,1.0,412.1072692871094,440.2976379394531,1.0,412.49310302734375,320.448974609375,1.0
track_0,5458,1.0,1588.137451171875,712.2237548828125,1.0,1456.0365558744415,678.3356979539362,1.0,1355.963623046875,640.5941772460938,1.0
track_1,5458,1.0,440.3481750488281,576.5109252929688,1.0,415.8240356445313,448.85205078125,1.0,408.1776123046875,332.599609375,1.0
track_0,5459,1.0,1599.6204833984375,712.366943359375,1.0,1459.8619812806653,678.5609763180094,1.0,1364.288330078125,644.764892578125,1.0
track_1,5459,1.0,444.627685546875,580.9248657226562,1.0,416.5859680175781,460.60357666015625,1.0,400.4075317382813,348.5055236816406,1.0
track_0,5460,1.0,1603.699951171875,716.244873046875,1.0,1459.7471280793557,682.1599138390117,1.0,1368.369873046875,652.077880859375,1.0
track_1,5460,1.0,444.57720947265625,589.115478515625,1.0,416.6921997070313,472.6788635253906,1.0,392.966796875,364.90966796875,1.0
track_0,5461,1.0,1588.7391152773823,711.5521031176432,1.0,1436.3797607421875,679.7684936523438,1.0,1368.736328125,652.3145141601562,1.0
track_1,5461,1.0,448.503173828125,600.2635498046875,1.0,416.1436767578125,484.4485778808594,1.0,391.9248046875,376.349853515625,1.0
track_0,5462,1.0,1593.902793441665,707.8954604054969,1.0,1440.707275390625,680.423583984375,1.0,1376.0186767578125,652.258056640625,1.0
track_1,5462,1.0,452.1666870117187,604.1502685546875,1.0,412.5711669921875,492.538818359375,1.0,391.78271484375,384.7447204589844,1.0
track_0,5463,1.0,1593.8429793956511,707.4320288243168,1.0,1440.67919921875,679.7837524414062,1.0,1376.1383056640625,652.2321166992188,1.0
track_1,5463,1.0,444.2747192382813,612.2869873046875,1.0,412.7058410644531,500.5304565429687,1.0,392.54296875,392.38287353515625,1.0
track_0,5464,1.0,1596.133581562682,711.8893589511458,1.0,1444.4881591796875,676.857421875,1.0,1372.5343017578125,652.0355224609375,1.0
track_1,5464,1.0,440.2507934570313,624.6314697265625,1.0,412.7162170410156,508.4514770507813,1.0,399.9270629882813,396.681640625,1.0
track_0,5465,1.0,1588.582024570958,710.7859484549926,1.0,1436.756103515625,676.5447387695312,1.0,1368.576171875,651.7550659179688,1.0
track_1,5465,1.0,440.2237243652344,636.355712890625,1.0,412.57708740234375,520.2913208007812,1.0,404.32855224609375,408.15875244140625,1.0
track_0,5466,1.0,1572.5921191621828,709.3544315637903,1.0,1436.4619140625,676.6502685546875,1.0,1368.508056640625,648.66943359375,1.0
track_1,5466,1.0,440.43060302734375,648.11328125,1.0,412.146240234375,532.3222045898438,1.0,412.051025390625,416.8269653320313,1.0
track_0,5467,1.0,1571.594770297223,709.3314524621638,1.0,1436.44140625,676.895751953125,1.0,1368.3055419921875,648.8114624023438,1.0
track_1,5467,1.0,444.19830322265625,660.8427734375,1.0,412.09515380859375,548.7542114257812,1.0,408.5187377929687,432.2782287597656,1.0
track_0,5468,1.0,1588.8031560300078,711.3621557251264,1.0,1436.338134765625,680.08935546875,1.0,1368.1861572265625,652.25439453125,1.0
track_1,5468,1.0,440.3231201171875,680.4695434570312,1.0,412.4984130859375,568.7188720703125,1.0,408.0603637695313,444.4831848144531,1.0
track_0,5469,1.0,1572.3299155403342,709.2879957856584,1.0,1436.86767578125,680.5869140625,1.0,1368.6982421875,652.681396484375,1.0
track_1,5469,1.0,440.62310791015625,692.52099609375,1.0,412.6320190429687,584.1519775390625,1.0,404.3487548828125,460.1512756347656,1.0
track_0,5470,1.0,1574.1761224249929,709.0630036766898,1.0,1440.6121826171875,680.7293701171875,1.0,1372.06103515625,652.7565307617188,1.0
track_1,5470,1.0,440.5197143554687,704.7431030273438,1.0,412.5087890625,592.406005859375,1.0,400.7330322265625,472.5685424804687,1.0
track_0,5471,1.0,1593.816402931001,708.8357386688685,1.0,1440.746826171875,680.6705932617188,1.0,1372.1744384765625,652.8436279296875,1.0
track_1,5471,1.0,440.12005615234375,716.3587036132812,1.0,412.2245178222656,600.452880859375,1.0,396.6927185058594,484.4139404296875,1.0
track_0,5472,1.0,1589.9172226734004,708.1642331576272,1.0,1436.8056640625,680.2282104492188,1.0,1368.83642578125,652.5792236328125,1.0
track_1,5472,1.0,440.5220031738281,728.702880859375,1.0,408.632568359375,608.4384765625,1.0,392.083984375,496.36383056640625,1.0
track_0,5473,1.0,1589.575094199404,709.308903154341,1.0,1436.7452392578125,679.8707275390625,1.0,1368.8824462890625,652.0253295898438,1.0
track_1,5473,1.0,436.4594421386719,740.670654296875,1.0,408.0057678222656,620.6080932617188,1.0,384.0254211425781,508.9181823730469,1.0
track_0,5474,1.0,1570.2115657991335,708.7227781458212,1.0,1436.4923095703125,676.8670043945312,1.0,1368.6202392578125,648.6815185546875,1.0
track_1,5474,1.0,432.6417541503906,752.6827392578125,1.0,408.1269836425781,632.406494140625,1.0,380.4136657714844,520.2169799804688,1.0
track_0,5475,1.0,1568.1573043892186,707.5687973383012,1.0,1436.3865966796875,676.7996826171875,1.0,1368.411865234375,648.6235961914062,1.0
track_1,5475,1.0,432.774169921875,772.3177490234375,1.0,408.8878784179687,644.5223999023438,1.0,384.4942321777344,528.549560546875,1.0
track_0,5476,1.0,1567.5403327716429,709.0228142370266,1.0,1436.4373779296875,676.8245239257812,1.0,1368.343505859375,648.7931518554688,1.0
track_1,5476,1.0,440.1384887695313,784.9826049804688,1.0,412.2261047363281,660.5535888671875,1.0,388.255859375,540.8943481445312,1.0
track_0,5477,1.0,1569.0687033801175,709.0065253159136,1.0,1436.2900390625,676.8634033203125,1.0,1368.166015625,651.889404296875,1.0
track_1,5477,1.0,436.1974487304687,804.4515991210938,1.0,412.3537902832031,676.576416015625,1.0,392.247802734375,557.0379028320312,1.0
track_0,5478,1.0,1584.650515868918,711.3322909691981,1.0,1432.88427734375,676.8275146484375,1.0,1368.2525634765625,651.8347778320312,1.0
track_1,5478,1.0,436.1525573730469,817.1976318359375,1.0,412.3528442382813,692.6614990234375,1.0,396.4041748046875,576.7455444335938,1.0
track_0,5479,1.0,1584.447691532149,711.2680316942626,1.0,1432.70751953125,676.6488037109375,1.0,1368.0579833984375,648.6099243164062,1.0
track_1,5479,1.0,436.2135314941406,829.084228515625,1.0,412.55419921875,704.7653198242188,1.0,400.1697387695313,592.271728515625,1.0
track_0,5480,1.0,1585.0896594976348,708.3491613576938,1.0,1432.704345703125,676.6902465820312,1.0,1368.0482177734375,648.6202392578125,1.0
track_1,5480,1.0,432.475830078125,840.5612182617188,1.0,416.4584655761719,712.8140258789062,1.0,400.6511535644531,600.7656860351562,1.0
track_0,5481,1.0,1585.2131589042249,708.2428002300098,1.0,1432.772705078125,676.8504638671875,1.0,1368.1287841796875,648.8289794921875,1.0
track_1,5481,1.0,427.8565979003906,844.6796875,1.0,419.57763671875,716.6737060546875,1.0,403.81201171875,604.6373901367188,1.0
track_0,5482,1.0,1588.70530472309,708.7453418550546,1.0,1436.357177734375,676.907958984375,1.0,1368.1513671875,651.8517456054688,1.0
track_1,5482,1.0,424.3238525390625,844.4581298828125,1.0,416.3678588867187,716.405029296875,1.0,400.18414306640625,608.092041015625,1.0
track_0,5483,1.0,1590.29271734043,705.819100830487,1.0,1436.8665771484375,679.6658935546875,1.0,1368.6739501953125,652.189208984375,1.0
track_1,5483,1.0,416.74951171875,844.5078125,1.0,409.042236328125,716.2688598632812,1.0,396.41400146484375,608.2779541015625,1.0
track_0,5484,1.0,1599.0650702314342,698.533850414452,1.0,1444.5225830078125,680.089599609375,1.0,1371.0527582248906,666.9207550723942,1.0
track_1,5484,1.0,408.4254150390625,848.699951171875,1.0,407.9884033203125,720.250732421875,1.0,392.3533325195313,608.416259765625,1.0
track_0,5485,1.0,1604.180609282573,687.3810981675238,1.0,1448.6998291015625,680.35986328125,1.0,1376.4148513680684,694.9665499298711,1.0
track_1,5485,1.0,408.2037048339844,848.76611328125,1.0,404.5528564453125,720.4913330078125,1.0,391.893798828125,608.6493530273438,1.0
track_0,5486,1.0,1611.9753631545589,673.348296750312,1.0,1456.510986328125,680.7238159179688,1.0,1383.988037109375,708.954345703125,1.0
track_1,5486,1.0,408.12451171875,844.8856811523436,1.0,404.7637939453125,720.427978515625,1.0,392.0414733886719,608.8392333984375,1.0
track_0,5487,1.0,1627.985742301373,672.2101049659823,1.0,1472.550048828125,680.167236328125,1.0,1384.9376220703125,708.3812866210938,1.0
track_1,5487,1.0,404.5736389160156,844.3881225585938,1.0,407.887451171875,720.4174194335938,1.0,392.35894775390625,611.9962158203125,1.0
track_0,5488,1.0,1635.5224998111207,664.2607940452756,1.0,1480.3896484375,676.8054809570312,1.0,1392.159912109375,708.1864013671875,1.0
track_1,5488,1.0,408.1878051757813,836.7802124023436,1.0,408.0408630371094,716.5007934570312,1.0,392.5979614257813,611.890869140625,1.0
track_0,5489,1.0,1634.6251147720766,652.9014780043033,1.0,1480.661865234375,675.6806030273438,1.0,1396.4385986328125,707.94970703125,1.0
track_1,5489,1.0,404.5924072265625,828.901611328125,1.0,408.2196044921875,716.65869140625,1.0,392.5824890136719,609.010498046875,1.0
track_0,5490,1.0,1635.6240462669289,660.8163412113548,1.0,1480.4627685546875,673.00439453125,1.0,1396.3809814453125,705.0023193359375,1.0
track_1,5490,1.0,400.32177734375,824.3980712890625,1.0,408.34576416015625,712.6018676757812,1.0,392.4661254882813,608.7418823242188,1.0
track_0,5491,1.0,1631.3830602449596,657.4217837039482,1.0,1476.513916015625,672.88525390625,1.0,1396.649169921875,704.9396362304688,1.0
track_1,5491,1.0,384.594970703125,828.6286010742188,1.0,408.38861083984375,712.731201171875,1.0,392.0515747070313,608.7686767578125,1.0
track_0,5492,1.0,1631.3215974717882,657.4521528488804,1.0,1476.46533203125,673.0440673828125,1.0,1396.3831787109375,705.0267333984375,1.0
track_1,5492,1.0,376.55609130859375,829.0465087890625,1.0,408.1790466308594,716.6141357421875,1.0,392.274658203125,609.0048217773438,1.0
track_0,5493,1.0,1631.8493096503528,660.7907703224012,1.0,1476.683349609375,672.9190673828125,1.0,1396.470947265625,708.2269897460938,1.0
track_1,5493,1.0,368.3916931152344,832.5183715820312,1.0,408.09869384765625,716.4227294921875,1.0,392.3668823242187,611.8587036132812,1.0
track_0,5494,1.0,1631.799280833656,660.8411670070584,1.0,1476.6260986328125,672.876708984375,1.0,1396.404052734375,705.0439453125,1.0
track_1,5494,1.0,367.9554443359375,832.5640258789062,1.0,407.8587341308594,720.2164916992188,1.0,392.6695251464844,611.9075317382812,1.0
track_0,5495,1.0,1628.3548640362364,664.6277630228606,1.0,1472.942626953125,673.0305786132812,1.0,1396.52685546875,705.047119140625,1.0
track_1,5495,1.0,364.1806640625,832.4207763671875,1.0,407.7023315429687,720.2281494140625,1.0,395.79150390625,611.8382568359375,1.0
track_0,5496,1.0,1628.056899462073,661.1162702856473,1.0,1472.877685546875,673.0737915039062,1.0,1396.6055908203125,708.2659301757812,1.0
track_1,5496,1.0,363.994140625,828.76220703125,1.0,404.6378784179687,720.2595825195312,1.0,395.9610595703125,611.8070678710938,1.0
track_0,5497,1.0,1627.9344156236075,661.0886279776823,1.0,1472.760498046875,673.1146850585938,1.0,1396.551025390625,708.3114624023438,1.0
track_1,5497,1.0,364.0649719238281,829.1265258789062,1.0,404.640625,720.7420043945312,1.0,396.22222900390625,609.1553955078125,1.0
track_0,5498,1.0,1627.4385850355734,657.3308996293397,1.0,1472.5997314453125,673.0947875976562,1.0,1396.2884521484375,708.3822631835938,1.0
track_1,5498,1.0,364.06402587890625,829.0860595703125,1.0,404.6868286132813,720.6458740234375,1.0,396.3885192871094,609.0701904296875,1.0
track_0,5499,1.0,1623.9084622140538,661.3767277221317,1.0,1468.708984375,673.0682983398438,1.0,1396.1087646484375,708.4625244140625,1.0
track_1,5499,1.0,364.3509521484375,828.6824951171875,1.0,404.6994018554687,720.6734619140625,1.0,396.376708984375,609.0859375,1.0
track_0,5500,1.0,1623.650610933998,657.8872702012134,1.0,1468.759765625,673.1318359375,1.0,1396.1195068359375,708.4945068359375,1.0
track_1,5500,1.0,372.20599365234375,820.5820922851564,1.0,404.6276245117187,716.7941284179688,1.0,396.3869323730469,608.9669189453125,1.0
track_0,5501,1.0,1623.5375797011243,657.6576818168069,1.0,1468.677978515625,673.2164306640625,1.0,1396.04150390625,708.6043701171875,1.0
track_1,5501,1.0,372.0735473632813,820.476806640625,1.0,407.8767700195313,716.7864990234375,1.0,396.2422790527344,608.9678344726562,1.0
track_0,5502,1.0,1623.32699841701,657.6923391055506,1.0,1468.478759765625,673.36376953125,1.0,1392.7166748046875,708.6229858398438,1.0
track_1,5502,1.0,368.166748046875,820.6681518554688,1.0,408.2269287109375,720.4217529296875,1.0,396.439208984375,608.9802856445312,1.0
track_0,5503,1.0,1623.5379934446696,661.1526285214456,1.0,1468.3895263671875,673.502685546875,1.0,1392.3389892578125,708.7942504882812,1.0
track_1,5503,1.0,364.3094482421875,820.6499633789062,1.0,408.24066162109375,720.60791015625,1.0,396.5418701171875,609.0765991210938,1.0
track_0,5504,1.0,1622.6134974219715,653.0656305730954,1.0,1468.6568603515625,675.889404296875,1.0,1392.293701171875,708.7410888671875,1.0
track_1,5504,1.0,364.3072509765625,820.73583984375,1.0,408.1756591796875,720.5425415039062,1.0,396.6012573242187,609.0267333984375,1.0
track_0,5505,1.0,1618.5787091369082,653.2606345633782,1.0,1464.6734619140625,676.4284057617188,1.0,1388.575927734375,708.8392333984375,1.0
track_1,5505,1.0,360.5397338867187,820.6703491210938,1.0,408.1559143066406,720.504150390625,1.0,396.541015625,609.0699462890625,1.0
track_0,5506,1.0,1610.9118547737337,656.7809281300177,1.0,1456.5836181640625,676.939453125,1.0,1384.4404296875,712.1950073242188,1.0
track_1,5506,1.0,356.094482421875,812.9249267578125,1.0,408.15716552734375,720.51318359375,1.0,396.5392456054687,609.0247192382812,1.0
track_0,5507,1.0,1590.792068892163,661.3643611157092,1.0,1436.2744140625,680.0155029296875,1.0,1364.356594746007,695.2531206297826,1.0
track_1,5507,1.0,344.0892333984375,809.1336669921875,1.0,408.33197021484375,720.3826904296875,1.0,396.2698364257813,608.96142578125,1.0
track_0,5508,1.0,1559.8887815543983,669.5150473543092,1.0,1427.8675923533044,680.1969273979079,1.0,1347.170624126175,665.9291598910962,1.0
track_1,5508,1.0,332.35150146484375,808.83984375,1.0,408.2017822265625,716.5634765625,1.0,396.1343078613281,608.8844604492188,1.0
track_0,5509,1.0,1548.57958984375,692.510986328125,1.0,1420.8339942399325,676.4663160354582,1.0,1336.26416015625,652.843505859375,1.0
track_1,5509,1.0,324.13238525390625,809.044921875,1.0,408.04150390625,716.584716796875,1.0,396.1346130371094,608.7724609375,1.0
track_0,5510,1.0,1516.9776611328125,712.3984375,1.0,1420.60693359375,677.1370849609375,1.0,1324.685302734375,656.4815063476562,1.0
track_1,5510,1.0,320.47149658203125,809.0846557617188,1.0,404.7215576171875,716.5135498046875,1.0,396.8254089355469,608.6138916015625,1.0
track_0,5511,1.0,1488.806884765625,728.4501953125,1.0,1404.901611328125,676.3851318359375,1.0,1316.704345703125,648.7310791015625,1.0
track_1,5511,1.0,316.2911376953125,812.5640258789062,1.0,401.0086975097656,716.5743408203125,1.0,396.9515380859375,608.4391479492188,1.0
track_0,5512,1.0,1472.0330810546875,740.5926513671875,1.0,1396.058837890625,680.212890625,1.0,1312.47900390625,640.2515869140625,1.0
track_1,5512,1.0,312.492431640625,812.7874755859375,1.0,400.426025390625,716.6871337890625,1.0,400.2094421386719,608.4297485351562,1.0
track_0,5513,1.0,1448.4124755859375,756.4895629882812,1.0,1387.8035888671875,684.50341796875,1.0,1311.86962890625,636.4903564453125,1.0
track_1,5513,1.0,308.4244384765625,812.9135131835938,1.0,396.7345581054687,720.5360107421875,1.0,399.962890625,608.5341796875,1.0
track_0,5514,1.0,1432.415771484375,772.7749633789062,1.0,1380.227783203125,685.1419677734375,1.0,1312.0670166015625,632.7346801757812,1.0
track_1,5514,1.0,304.38214111328125,812.7861328125,1.0,392.9895935058594,724.2233276367188,1.0,397.08001708984375,608.288330078125,1.0
track_0,5515,1.0,1416.54150390625,784.61279296875,1.0,1376.359619140625,685.229736328125,1.0,1312.66015625,628.5508422851562,1.0
track_1,5515,1.0,300.7396240234375,813.002197265625,1.0,392.3588562011719,720.7112426757812,1.0,397.0796203613281,608.3148193359375,1.0
track_0,5516,1.0,1412.51220703125,785.145751953125,1.0,1376.130859375,685.1548461914062,1.0,1316.717041015625,624.540283203125,1.0
track_1,5516,1.0,300.1221618652344,812.5169677734375,1.0,391.9892578125,720.4736938476562,1.0,400.1008605957031,607.8843383789062,1.0
track_0,5517,1.0,1412.6890869140625,785.03271484375,1.0,1372.7890625,685.0310668945312,1.0,1320.6031494140625,620.8309326171875,1.0
track_1,5517,1.0,296.43634033203125,808.3421020507812,1.0,391.87255859375,720.3968505859375,1.0,400.3699645996094,604.4461669921875,1.0
track_0,5518,1.0,1425.1405587984382,787.0843432819453,1.0,1369.6345447041265,691.0740187244102,1.0,1321.618032791721,614.7531711194731,1.0
track_1,5518,1.0,304.2759561807847,802.8442214981873,1.0,391.8845825195313,720.3988037109375,1.0,400.3997802734375,604.3436889648438,1.0
track_0,5519,1.0,1416.720947265625,780.2504272460938,1.0,1376.3482666015625,688.263427734375,1.0,1324.3990478515625,620.33447265625,1.0
track_1,5519,1.0,296.57684326171875,804.63427734375,1.0,392.091064453125,716.7184448242188,1.0,400.4319152832031,604.372802734375,1.0
track_0,5520,1.0,1428.58642578125,788.5850830078125,1.0,1380.562255859375,692.2278442382812,1.0,1328.2891845703125,620.92333984375,1.0
track_1,5520,1.0,292.70086669921875,788.6683349609375,1.0,391.9598388671875,716.377197265625,1.0,400.75201416015625,600.7006225585938,1.0
track_0,5521,1.0,1436.445556640625,788.618408203125,1.0,1380.9039306640625,692.5869140625,1.0,1328.784912109375,624.260986328125,1.0
track_1,5521,1.0,292.7451171875,784.7720947265625,1.0,392.0516357421875,712.6902465820312,1.0,400.8340148925781,600.5657958984375,1.0
track_0,5522,1.0,1440.6331787109375,788.85498046875,1.0,1384.442626953125,692.832275390625,1.0,1328.7890625,624.4548950195312,1.0
track_1,5522,1.0,296.21331787109375,780.6492309570312,1.0,392.24945068359375,708.5245361328125,1.0,400.888671875,596.9124755859375,1.0
track_0,5523,1.0,1444.583251953125,788.8709716796875,1.0,1384.4927978515625,692.6925659179688,1.0,1328.635986328125,624.4130249023438,1.0
track_1,5523,1.0,296.303955078125,776.391845703125,1.0,392.64154052734375,704.37158203125,1.0,404.21478271484375,596.26220703125,1.0
track_0,5524,1.0,1444.6478271484375,788.7308349609375,1.0,1384.4752197265625,692.4715576171875,1.0,1328.4368896484375,624.2722778320312,1.0
track_1,5524,1.0,303.87890625,776.73291015625,1.0,395.9566650390625,696.6422119140625,1.0,404.1455078125,592.49658203125,1.0
track_0,5525,1.0,1448.5552978515625,780.430908203125,1.0,1384.4505615234375,688.8692016601562,1.0,1328.5242919921875,620.7900390625,1.0
track_1,5525,1.0,315.99493408203125,776.5523681640625,1.0,399.66845703125,688.4645385742188,1.0,404.11761474609375,588.2107543945312,1.0
track_0,5526,1.0,1452.3076171875,756.853515625,1.0,1384.3499755859375,688.6731567382812,1.0,1324.80712890625,620.8887329101562,1.0
track_1,5526,1.0,340.238525390625,776.8525390625,1.0,400.09576416015625,680.4572143554688,1.0,400.9232177734375,584.5380249023438,1.0
track_0,5527,1.0,1452.2730712890625,740.658935546875,1.0,1383.966796875,684.7459106445312,1.0,1324.0416259765625,620.2713623046875,1.0
track_1,5527,1.0,380.5895385742187,780.1678466796875,1.0,400.5150146484375,672.4365234375,1.0,400.4372253417969,581.106201171875,1.0
track_0,5528,1.0,1452.269775390625,740.6485595703125,1.0,1383.9638671875,684.7425537109375,1.0,1324.0386962890625,620.2879028320312,1.0
track_1,5528,1.0,393.2493136408923,784.9130033309013,1.0,400.5178527832031,672.4371948242188,1.0,404.5228726290793,578.5635985650173,1.0
track_0,5529,1.0,1448.974609375,735.7401123046875,1.0,1380.55615234375,683.8408203125,1.0,1320.3399658203125,619.991943359375,1.0
track_1,5529,1.0,416.89019775390625,772.9473876953125,1.0,400.84661865234375,668.4537353515625,1.0,397.28912353515625,580.748779296875,1.0
track_0,5530,1.0,1448.705322265625,728.569091796875,1.0,1376.6435546875,680.8739013671875,1.0,1316.3455810546875,620.39892578125,1.0
track_1,5530,1.0,444.4576416015625,772.0672607421875,1.0,404.6392517089844,668.3247680664062,1.0,396.8611450195313,584.1441650390625,1.0
track_0,5531,1.0,1449.0224609375,724.9188232421875,1.0,1372.8978271484375,680.8284912109375,1.0,1312.54150390625,620.996826171875,1.0
track_1,5531,1.0,461.0203552246094,768.7783203125,1.0,408.88427734375,668.4197998046875,1.0,396.5389404296875,584.4373168945312,1.0
track_0,5532,1.0,1448.59814453125,700.268310546875,1.0,1365.0928955078125,676.2564697265625,1.0,1292.534912109375,628.182373046875,1.0
track_1,5532,1.0,476.4747924804687,768.7559204101564,1.0,412.6546325683594,668.44873046875,1.0,392.4690246582031,585.0647583007812,1.0
track_0,5533,1.0,1447.98779296875,684.2920532226562,1.0,1364.4501953125,668.8350830078125,1.0,1288.374755859375,624.9393310546875,1.0
track_1,5533,1.0,476.837890625,768.833251953125,1.0,416.1338195800781,668.604248046875,1.0,392.3640747070313,588.3848876953125,1.0
